,37-39,37-39,37-39,37-53,37-53,37-53,39-53,39-53,39-53
direction,PD,PE,PN,PD,PE,PN,PD,PE,PN
timestamp,,,,,,,,,
0 days 00:00:15.300006,-3.1334564685821533,5.855552911758423,-18.098716259002686,-0.7598463296890257,2.195245176553726,-11.349549055099487,2.3736101388931274,-3.6603077352046967,6.749167203903198
0 days 00:00:15.300017,-3.1347856521606445,5.861497342586517,-18.12784218788147,-0.7588907480239866,2.199191022250387,-11.364392982588875,2.3758949041366577,-3.66230632033613,6.763449205292596
0 days 00:00:15.300026,-3.1364773511886597,5.8663112322489415,-18.151028951009117,-0.7582976818084715,2.2020063267813788,-11.373297744327122,2.378179669380188,-3.664304905467563,6.7777312066819935
0 days 00:00:15.320005,-3.1419146060943604,5.886622508366903,-18.21748320261637,-0.7577046155929563,2.2048216313123703,-11.382202506065369,2.384209990501404,-3.6818008770545325,6.835280696551005
0 days 00:00:15.320060,-3.1453690131505327,5.899564504623413,-18.264854113260903,-0.7571115493774412,2.207636935843362,-11.391107267803616,2.3882574637730913,-3.6919275687800512,6.873746845457289
0 days 00:00:15.359989,-3.151016751925151,5.927849769592285,-18.361348470052082,-0.7587118148803711,2.2257955090867148,-11.449135475688509,2.3923049370447798,-3.7020542605055704,6.912212994363573
0 days 00:00:15.360000,-3.155484199523926,5.95247483253479,-18.43253755569458,-0.7591317892074585,2.240293880303701,-11.481858412424723,2.3963524103164673,-3.712180952231089,6.950679143269857
0 days 00:00:15.400016,-3.1610108613967896,5.9825780391693115,-18.523802757263184,-0.7595517635345459,2.2547922515206866,-11.514581349160936,2.4014590978622437,-3.727785787648625,7.009221408102247
0 days 00:00:15.400026,-3.1657048761844635,6.002963721752167,-18.597007513046265,-0.7591390907764435,2.2595730986860065,-11.529243840111626,2.40656578540802,-3.74339062306616,7.067763672934638
0 days 00:00:15.400040,-3.170660436153412,6.025024056434631,-18.6703462600708,-0.7587264180183411,2.264353945851326,-11.543906331062317,2.411934018135071,-3.7606701105833054,7.126439929008484
0 days 00:00:15.440010,-3.1756159961223602,6.047084391117096,-18.743685007095337,-0.7583526245185308,2.269816617880548,-11.559048618589129,2.4172633716038296,-3.7772677732365474,7.184636388506208
0 days 00:00:15.440013,-3.179825782775879,6.066878914833069,-18.81839370727539,-0.7579788310187203,2.275279289909771,-11.574190906115941,2.421846951757159,-3.7915996249232973,7.2442028011594495
0 days 00:00:15.480028,-3.184510290622711,6.088143587112427,-18.907179832458496,-0.7580797587122237,2.282212110502379,-11.603410618645805,2.4264305319104875,-3.805931476610048,7.303769213812692
0 days 00:00:15.480042,-3.186661283175151,6.09760856628418,-18.95562744140625,-0.758180686405727,2.289144931094987,-11.632630331175665,2.4284805967694236,-3.808463635189193,7.322997110230582
0 days 00:00:15.500020,-3.188963969548543,6.110860347747803,-19.006707191467285,-0.7584333079201837,2.299864553979465,-11.66448218481881,2.4305306616283593,-3.810995793768338,7.342225006648473
0 days 00:00:15.500030,-3.190279722213745,6.115983843803406,-19.033195734024048,-0.7576989957264493,2.302455891455923,-11.671742830957685,2.432580726487296,-3.8135279523474828,7.361452903066363
0 days 00:00:15.500043,-3.192197561264038,6.125492215156555,-19.0696382522583,-0.7569646835327151,2.3050472289323807,-11.679003477096558,2.4352328777313232,-3.8204449862241745,7.390634775161743
0 days 00:00:15.520023,-3.194115400314331,6.135000586509705,-19.106080770492554,-0.7565123240152998,2.307898094256719,-11.686333656311035,2.4376030762990313,-3.827102492252986,7.4197471141815186
0 days 00:00:15.520035,-3.1979939937591553,6.153413534164429,-19.17410135269165,-0.7560599644978843,2.310748959581057,-11.693663835525514,2.441934029261271,-3.8426645745833716,7.480437517166138
0 days 00:00:15.560001,-3.20284903049469,6.184303164482117,-19.268735885620117,-0.7565840482711792,2.3260765075683594,-11.72760796546936,2.4462649822235107,-3.8582266569137573,7.541127920150757
0 days 00:00:15.560071,-3.2058892250061035,6.205583453178406,-19.332229614257812,-0.7571081320444744,2.3414040555556617,-11.761552095413208,2.448781092961629,-3.864179397622744,7.5706775188446045
0 days 00:00:15.599989,-3.2102848291397095,6.2494494915008545,-19.434739112854004,-0.7589876254399619,2.379317353169123,-11.834511995315552,2.4512972036997476,-3.8701321383317313,7.600227117538452
0 days 00:00:15.600018,-3.212791482607524,6.264877835909525,-19.48663171132406,-0.7589781681696575,2.3887929568688073,-11.856854995091757,2.453813314437866,-3.876084879040718,7.6297767162323
0 days 00:00:15.600040,-3.2152981360753374,6.280306180318197,-19.538524309794106,-0.7591083844502766,2.3978915388385458,-11.87917023897171,2.456189751625061,-3.882414641479651,7.659354070822398
0 days 00:00:15.640025,-3.2196561098098755,6.306325435638428,-19.621582508087158,-0.759238600730896,2.4069901208082833,-11.901485482851664,2.4604175090789795,-3.8993353148301444,7.720097025235495
0 days 00:00:15.640034,-3.2242157459259033,6.334670662879944,-19.715251445770264,-0.7595704793930054,2.4184146746993065,-11.934411466121674,2.464645266532898,-3.9162559881806374,7.78083997964859
0 days 00:00:15.680008,-3.2282272577285767,6.3621556758880615,-19.81004047393799,-0.7599023580551145,2.4298392285903296,-11.967337449391684,2.468324899673462,-3.932316447297732,7.842703024546306
0 days 00:00:15.680039,-3.2316447099049883,6.3851940631866455,-19.884721755981445,-0.7596401770909624,2.4368171567718186,-11.980155686537424,2.472004532814026,-3.948376906414827,7.904566069444019
0 days 00:00:15.699967,-3.2327992518742885,6.3950081666310625,-19.917303403218586,-0.7593779961268106,2.443795084953308,-11.992973923683167,2.4734212557474775,-3.9512130816777544,7.9243294795354196
0 days 00:00:15.699989,-3.233953793843587,6.40482227007548,-19.949885050455727,-0.7593562602996824,2.4502409888165335,-12.005401662417821,2.4745975335439043,-3.954581281258947,7.9444833880379075
0 days 00:00:15.700002,-3.235120852788289,6.411339124043783,-19.980353991190594,-0.7593470414479571,2.4533896432036446,-12.015716694650196,2.475773811340332,-3.957949480840138,7.964637296540396
0 days 00:00:15.720003,-3.238483587900798,6.432095925013224,-20.052885373433433,-0.759337822596232,2.4565382975907553,-12.026031726882572,2.4791457653045654,-3.975557627422469,8.02685364655086
0 days 00:00:15.720030,-3.242490530014038,6.452308177947998,-20.126473903656006,-0.7593286037445066,2.459686951977866,-12.036346759114949,2.4831619262695312,-3.992621225970132,8.090127144541059
0 days 00:00:15.760007,-3.2472235560417175,6.488633036613464,-20.226173877716064,-0.7600454688072202,2.4789482120956694,-12.072773235184805,2.487178087234497,-4.009684824517795,8.15340064253126
0 days 00:00:15.760078,-3.2509816090265913,6.5181968212127686,-20.304266929626465,-0.7607623338699339,2.4982094722134724,-12.109199711254663,2.490219275156657,-4.019987348999296,8.1950672183718
0 days 00:00:15.799968,-3.254317204157511,6.545570929845175,-20.372861862182617,-0.7610567410786944,2.5152810563643775,-12.136128067970276,2.4932604630788164,-4.030289873480797,8.236733794212341
0 days 00:00:15.800001,-3.257652799288432,6.572945038477579,-20.44145679473877,-0.7614676498231432,2.53207324161416,-12.162992460387093,2.4961851494652887,-4.04087179686342,8.278464334351677
0 days 00:00:15.800030,-3.2621138095855713,6.607876300811768,-20.531087398529053,-0.7618785585675918,2.5488654268639426,-12.189856852803914,2.5002352510179797,-4.059010873947825,8.341230545725141
0 days 00:00:15.840031,-3.2665733098983765,6.6422199010849,-20.62923002243042,-0.7622879573277062,2.56506995005267,-12.225233265331813,2.5042853525706703,-4.07714995103223,8.403996757098607
0 days 00:00:15.840032,-3.269325017929077,6.669351895650228,-20.70703856150309,-0.7626973560878207,2.5812744732413972,-12.260609677859714,2.5066276618412564,-4.08807742240883,8.446428883643376
0 days 00:00:15.880018,-3.272222399711609,6.709229389826457,-20.818920453389484,-0.7632524285997664,2.6102244960410252,-12.330059443201336,2.508969971111843,-4.099004893785431,8.488861010188149
0 days 00:00:15.880032,-3.2744739949703217,6.7265512347221375,-20.871358633041382,-0.7631617145878928,2.6166188695601056,-12.340065496308462,2.511312280382429,-4.109932365162032,8.53129313673292
0 days 00:00:15.899974,-3.2759414315223694,6.739610075950623,-20.91256093978882,-0.7630710005760191,2.6230132430791855,-12.350071549415588,2.51287043094635,-4.116596832871437,8.56248939037323
0 days 00:00:15.900003,-3.277408868074417,6.752668917179108,-20.953763246536255,-0.7631321251392362,2.6291760419096266,-12.360109550612313,2.5142767429351807,-4.1234928752694815,8.593653695923942
0 days 00:00:15.900057,-3.2791616916656494,6.767545700073242,-20.99610185623169,-0.7631932497024534,2.6353388407400677,-12.370147551809039,2.515968441963196,-4.132206859333174,8.62595430442265
0 days 00:00:15.920040,-3.281229853630066,6.784658789634705,-21.046247959136963,-0.7635697126388548,2.6437379462378363,-12.387993046215602,2.517660140991211,-4.140920843396868,8.65825491292136
0 days 00:00:15.920043,-3.285234212875366,6.810513496398926,-21.127416133880615,-0.7639461755752563,2.6521370517356053,-12.405838540622167,2.52128803730011,-4.15837644466332,8.721577593258449
0 days 00:00:15.960015,-3.2896153330802917,6.850228667259216,-21.229369640350342,-0.764699399471283,2.6743966213294437,-12.444469366754804,2.524915933609009,-4.175832045929773,8.78490027359554
0 days 00:00:15.960026,-3.2930930852890015,6.883721351623535,-21.31099637349447,-0.7654526233673096,2.696656190923282,-12.483100192887445,2.527640461921692,-4.187065160700253,8.827896180607024
0 days 00:00:15.999988,-3.2963201602300005,6.913864453633627,-21.381991068522137,-0.7659551699956257,2.715566178162893,-12.511098980903625,2.530364990234375,-4.198298275470734,8.870892087618511
0 days 00:00:16.000007,-3.2995472351710005,6.944007555643718,-21.452985763549805,-0.7665388640903292,2.7340575002488636,-12.539421967097692,2.533008371080671,-4.209950055394854,8.913563796452113
0 days 00:00:16.000029,-3.304378628730774,6.981773853302002,-21.54594659805298,-0.7671225581850323,2.752548822334835,-12.567744953291754,2.537256070545742,-4.229225030967167,8.978201644761223
0 days 00:00:16.040006,-3.309331953525543,7.020644307136536,-21.647977352142334,-0.7678281835147311,2.7721443005970547,-12.605137859072004,2.541503770010812,-4.248500006539481,9.04283949307033
0 days 00:00:16.040025,-3.3128278255462646,7.051684617996216,-21.728562355041504,-0.76853380884443,2.7917397788592746,-12.642530764852252,2.5442940167018344,-4.259944839136941,9.086031590189252
0 days 00:00:16.080016,-3.317023515701294,7.099890947341919,-21.844237327575684,-0.7699392523084367,2.828501275607518,-12.71501364026751,2.547084263392857,-4.2713896717344015,9.129223687308174
0 days 00:00:16.080027,-3.320046067237854,7.118089735507965,-21.897786378860474,-0.770171557153974,2.8352552311761037,-12.725370594433375,2.54987451008388,-4.282834504331861,9.172415784427098
0 days 00:00:16.099984,-3.3220865726470947,7.131849408149719,-21.939682006835938,-0.7704038619995115,2.84200918674469,-12.735727548599243,2.551682710647583,-4.289840221405029,9.203954458236694
0 days 00:00:16.100007,-3.3241270780563354,7.145609080791473,-21.9815776348114,-0.7706140109470911,2.8487136363983154,-12.746321167264666,2.553513067109244,-4.296895444393158,9.235256467546735
0 days 00:00:16.100087,-3.3264641761779785,7.161377429962158,-22.025168895721436,-0.7708241598946706,2.855418086051941,-12.756914785930089,2.555640016283308,-4.305959343910217,9.268254109791346
0 days 00:00:16.120026,-3.329234540462494,7.180126070976257,-22.0767822265625,-0.7714675750051225,2.8651028275489807,-12.775530474526542,2.5577669654573714,-4.315023243427277,9.30125175203596
0 days 00:00:16.120031,-3.3345781564712524,7.207499265670776,-22.1614990234375,-0.7721109901155743,2.8747875690460205,-12.794146163122994,2.5624671663556784,-4.332711696624756,9.367352860314506
0 days 00:00:16.160041,-3.3407065272331247,7.249698996543884,-22.26509952545166,-0.773539159979139,2.899298846721649,-12.831645556858607,2.567167367253986,-4.350400149822235,9.433453968593051
0 days 00:00:16.160049,-3.345518350601197,7.285213947296143,-22.34631570180257,-0.7749673298427036,2.923810124397278,-12.86914495059422,2.5705510207584936,-4.361403822898865,9.47717075120835
0 days 00:00:16.200010,-3.3499335447947187,7.3160804112752285,-22.4162966410319,-0.775998870531718,2.9436729152997336,-12.895409107208252,2.5739346742630005,-4.372407495975494,9.520887533823648
0 days 00:00:16.200013,-3.3543487389882403,7.346946875254313,-22.48627758026123,-0.7769946058591206,2.9631250823537507,-12.921825438737867,2.57735413312912,-4.383821792900562,9.564452141523361
0 days 00:00:16.200016,-3.3603718280792236,7.3854804039001465,-22.58016872406006,-0.7779903411865234,2.9825772494077682,-12.948241770267485,2.5823814868927,-4.402903154492378,9.631926953792572
0 days 00:00:16.239985,-3.366301417350769,7.426933526992798,-22.68349266052246,-0.7788925766944885,3.0049490109086037,-12.984090894460678,2.5874088406562805,-4.421984516084194,9.699401766061783
0 days 00:00:16.240061,-3.3702750205993652,7.460385322570801,-22.763227462768555,-0.7797948122024536,3.027320772409439,-13.01994001865387,2.5904802083969116,-4.433064550161362,9.743287444114685
0 days 00:00:16.279989,-3.374434232711792,7.514272451400757,-22.875386238098145,-0.780882656574249,3.0701278671622276,-13.088213115930557,2.5935515761375427,-4.444144584238529,9.787173122167587
0 days 00:00:16.280000,-3.3777129650115967,7.532299816608429,-22.92939567565918,-0.7810900211334226,3.0770751982927322,-13.09833687543869,2.596622943878174,-4.455224618315697,9.83105880022049
0 days 00:00:16.300021,-3.382277727127075,7.553696036338806,-23.00601577758789,-0.7812973856925964,3.084022529423237,-13.108460634946823,2.6009803414344788,-4.469673506915569,9.897555142641066
0 days 00:00:16.300030,-3.38339626789093,7.564509689807892,-23.03183603286743,-0.78150475025177,3.0909698605537415,-13.118584394454958,2.60189151763916,-4.47353982925415,9.913251638412476
0 days 00:00:16.300044,-3.384514808654785,7.5753233432769775,-23.057656288146973,-0.7815931865147181,3.0979118858064925,-13.128984042576382,2.602921622140067,-4.4774114574704855,9.928672245570592
0 days 00:00:16.320017,-3.3864794969558716,7.5992289781570435,-23.106914043426514,-0.7825277703148978,3.1179458924702237,-13.162821190697807,2.6039517266409735,-4.48128308568682,9.944092852728707
0 days 00:00:16.320021,-3.388716757297516,7.628095030784607,-23.157519340515137,-0.7837349261556352,3.1429403168814525,-13.198005880628314,2.6049818311418806,-4.485154713903155,9.959513459886825
0 days 00:00:16.360007,-3.394149661064148,7.669505834579468,-23.259890556335453,-0.7849420819963726,3.167934741292681,-13.233190570558822,2.6092075790677756,-4.5015710932867865,10.02669998577663
0 days 00:00:16.360041,-3.3990141451358795,7.7006369829177865,-23.346007823944092,-0.7855808181422095,3.1826495102473666,-13.252121312277659,2.61343332699367,-4.51798747267042,10.093886511666437
0 days 00:00:16.400026,-3.407979667186737,7.747473239898682,-23.501328468322754,-0.7862195542880466,3.1973642792020525,-13.271052053996495,2.6217601128986905,-4.550108960696629,10.230276414326259
0 days 00:00:16.400034,-3.4111121992270155,7.77341369787852,-23.565555731455483,-0.7868582904338834,3.2120790481567383,-13.289982795715332,2.624253908793132,-4.561334649721782,10.275572935740152
0 days 00:00:16.400044,-3.414244731267293,7.7993541558583575,-23.629782994588215,-0.7872634530067442,3.2264316082000732,-13.30909732977549,2.6269812782605486,-4.572922547658284,10.320685664812725
0 days 00:00:16.440001,-3.4178417921066284,7.833979368209839,-23.708208084106445,-0.7881331443786619,3.2494689226150513,-13.342409690221151,2.6297086477279663,-4.584510445594788,10.365798393885294
0 days 00:00:16.440058,-3.421797275543213,7.87328839302063,-23.809202671051025,-0.7890028357505801,3.2725062370300293,-13.37572205066681,2.632794439792633,-4.600782155990601,10.433480620384216
0 days 00:00:16.480001,-3.4254186749458313,7.912718415260315,-23.91018295288086,-0.7895384430885315,3.2956645488739014,-13.40902010599772,2.6358802318573,-4.617053866386414,10.501162846883139
0 days 00:00:16.480052,-3.426999529202779,7.940435568491618,-23.964597702026367,-0.7900740504264832,3.3188228607177734,-13.442318161328634,2.6369254787762957,-4.621612707773845,10.522279540697733
0 days 00:00:16.500027,-3.4279721577962246,7.953733205795288,-23.99788761138916,-0.7900014321009319,3.3275616566340127,-13.454491376876831,2.6379707256952925,-4.626171549161275,10.543396234512329
0 days 00:00:16.500039,-3.4289447863896685,7.967030843098958,-24.031177520751953,-0.7900463839371998,3.3360190590222674,-13.465664878487587,2.638898402452469,-4.631011784076691,10.565512642264366
0 days 00:00:16.500052,-3.4298512935638428,7.981208562850952,-24.064885775248207,-0.790091335773468,3.344476461410522,-13.476838380098343,2.6397599577903748,-4.63673210144043,10.588047395149866
0 days 00:00:16.519989,-3.4312736988067627,8.00771951675415,-24.119702657063804,-0.7906521856784821,3.3652670979499817,-13.509120509028437,2.6406215131282806,-4.642452418804169,10.610582148035368
0 days 00:00:16.520032,-3.4325305223464966,8.029315869013468,-24.164355595906578,-0.7910474538803101,3.3811431328455606,-13.531238694985708,2.6414830684661865,-4.648172736167908,10.633116900920868
0 days 00:00:16.560029,-3.437750816345215,8.077858289082844,-24.32655111948649,-0.7914427220821381,3.3970191677411394,-13.55335688094298,2.646308094263077,-4.680839121341705,10.77319423854351
0 days 00:00:16.560037,-3.439575672149658,8.101425290107727,-24.382969617843628,-0.7918379902839661,3.4128952026367183,-13.575475066900252,2.647737681865692,-4.688530087471008,10.807494550943375
0 days 00:00:16.600002,-3.4427379369735718,8.160813093185425,-24.482347011566162,-0.7935706675052643,3.4645920395851135,-13.640552148222925,2.6491672694683075,-4.696221053600311,10.841794863343239
0 days 00:00:16.600020,-3.444275975227356,8.180081963539124,-24.5329806804657,-0.7936791181564331,3.4761699438095093,-13.656885504722597,2.650596857070923,-4.703912019729614,10.876095175743103
0 days 00:00:16.600030,-3.44581401348114,8.199350833892822,-24.583614349365234,-0.793757398923238,3.487669905026754,-13.673011203606924,2.6520566145579023,-4.711680928866069,10.91060314575831
0 days 00:00:16.640045,-3.4505462646484375,8.243839740753174,-24.74390745162964,-0.7938356796900432,3.499169866243998,-13.689136902491251,2.656710584958394,-4.744669874509175,11.054770549138388
0 days 00:00:16.640052,-3.4522942304611206,8.269580602645874,-24.830488204956055,-0.7939139604568481,3.5106698274612427,-13.70526260137558,2.6583802700042725,-4.758910775184631,11.125225603580475
0 days 00:00:16.680001,-3.4540274143218994,8.306730270385742,-24.932215213775635,-0.7939774592717488,3.5335785945256553,-13.736534555753073,2.660049955050151,-4.773151675860087,11.195680658022562
0 days 00:00:16.680053,-3.4545278549194336,8.332389116287231,-24.979528427124023,-0.7940409580866497,3.5564873615900674,-13.767806510130564,2.6604868968327837,-4.775901754697164,11.21172191699346
0 days 00:00:16.699979,-3.4548364877700806,8.347652435302734,-25.01206350326538,-0.7939126491546631,3.5690006017684937,-13.784300327301025,2.6609238386154175,-4.778651833534241,11.227763175964355
0 days 00:00:16.700034,-3.4551451206207275,8.362915754318237,-25.04459857940674,-0.7939705337796892,3.581511540072305,-13.80006243501391,2.6611745868410384,-4.781404214245932,11.24453614439283
0 days 00:00:16.700039,-3.4554944435755415,8.372626701990763,-25.071648279825848,-0.7940691085088822,3.588470107033139,-13.81033916700454,2.6614253350666592,-4.784156594957624,11.261309112821307
0 days 00:00:16.720004,-3.4567839701970415,8.393827279408773,-25.153410275777183,-0.7941676832380749,3.5954286739939736,-13.820615898995174,2.6626162869589667,-4.798398605414799,11.332794376782008
0 days 00:00:16.720028,-3.457810441652934,8.409367799758911,-25.21145534515381,-0.7942662579672677,3.602387240954808,-13.830892630985804,2.6635441836856666,-4.806980558804104,11.380562714168004
0 days 00:00:16.760023,-3.45979102452596,8.462151288986206,-25.322132110595703,-0.795318944113595,3.6465887767927985,-13.893801059041706,2.6644720804123647,-4.815562512193408,11.428331051553998
0 days 00:00:16.760029,-3.4609358608722687,8.482272565364838,-25.38590168952942,-0.7955358837332045,3.658128099782126,-13.909802300589424,2.665399977139064,-4.8241444655827115,11.476099388939994
0 days 00:00:16.799974,-3.4625824093818665,8.50545847415924,-25.47256088256836,-0.7957528233528137,3.669667422771454,-13.925803542137146,2.6668295860290527,-4.835791051387787,11.546757340431213
0 days 00:00:16.800027,-3.464228957891465,8.528644382953644,-25.5592200756073,-0.7963277654988428,3.680909514427185,-13.940670132637024,2.6679011923926224,-4.847734868526459,11.618549942970276
0 days 00:00:16.800029,-3.4658457040786743,8.552669286727905,-25.648330688476562,-0.7969027076448716,3.6921516060829163,-13.9555367231369,2.668942996433803,-4.860517680644989,11.69279396533966
0 days 00:00:16.840039,-3.467514216899872,8.587399363517761,-25.752224445343018,-0.7975294164248876,3.714098870754242,-13.985186457633972,2.6699848004749844,-4.873300492763519,11.767037987709045
0 days 00:00:16.840046,-3.4687318801879883,8.619775533676147,-25.85286235809326,-0.7981561252049036,3.736046135425568,-14.014836192131042,2.6705757549830844,-4.88372939825058,11.83802616596222
0 days 00:00:16.879998,-3.470050036907196,8.652292609214783,-25.953317165374756,-0.7988833274160112,3.7581343054771423,-14.044302821159363,2.671166709491185,-4.89415830373764,11.909014344215391
0 days 00:00:16.880054,-3.47054660320282,8.676618695259094,-26.000993013381958,-0.799610529627119,3.780222475528717,-14.073769450187683,2.6709360735757013,-4.896396219730377,11.927223563194273
0 days 00:00:16.899980,-3.4708784222602844,8.689998269081116,-26.033491611480713,-0.8001729846000671,3.7913641333580017,-14.088058829307556,2.6707054376602173,-4.898634135723114,11.945432782173157
0 days 00:00:16.900021,-3.471210241317749,8.703377842903137,-26.065990209579468,-0.8013216257095337,3.802571096590587,-14.101876991135734,2.6698886156082153,-4.90080674631255,11.964113218443734
0 days 00:00:16.900031,-3.4714570840199785,8.712126811345419,-26.09362347920736,-0.8023852904637654,3.809147454443432,-14.110829824493045,2.6690717935562134,-4.902979356901986,11.982793654714312
0 days 00:00:16.920001,-3.4720617930094404,8.729341904322306,-26.178305308024086,-0.8034489552179973,3.8157238122962767,-14.119782657850356,2.668612837791443,-4.913618092026029,12.058522650173732
0 days 00:00:16.920070,-3.4726024468739825,8.741873979568481,-26.2364444732666,-0.8045126199722292,3.8223001701491217,-14.128735491207667,2.6680898269017534,-4.91957380941936,12.107708982058934
0 days 00:00:16.960013,-3.474628249804179,8.78581976890564,-26.346796989440918,-0.8070614337921147,3.86029024209295,-14.189901675496783,2.667566816012065,-4.9255295268126895,12.156895313944135
0 days 00:00:16.960019,-3.4753794372081757,8.800805568695068,-26.410210847854614,-0.8083356320858006,3.8693203244890486,-14.204129202025277,2.6670438051223755,-4.93148524420602,12.206081645829338
0 days 00:00:16.999982,-3.4763525128364563,8.817451000213623,-26.497103691101074,-0.8096098303794863,3.878350406885147,-14.218356728553772,2.66674268245697,-4.939100593328476,12.278746962547302
0 days 00:00:17.000029,-3.477325588464737,8.834096431732178,-26.583996534347534,-0.8109928816556933,3.8871278949081893,-14.231867268681526,2.666332706809044,-4.946968536823989,12.352129265666008
0 days 00:00:17.000035,-3.47813622156779,8.848556439081827,-26.64870770772298,-0.8123759329319002,3.895905382931232,-14.24537780880928,2.66576028863589,-4.952651056150596,12.4033298989137
0 days 00:00:17.040015,-3.4792249997456866,8.893318255742392,-26.759008089701332,-0.8140371292829516,3.934984680265188,-14.304477557539938,2.665187870462735,-4.958333575477203,12.454530532161394
0 days 00:00:17.040028,-3.4797015587488813,8.912020126978557,-26.8282512029012,-0.8150861064592998,3.9480040321747465,-14.322520037492115,2.6646154522895813,-4.96401609480381,12.505731165409086
0 days 00:00:17.080038,-3.4801107247670497,8.93959387143453,-26.99040857950846,-0.816135083635648,3.9610233840843043,-14.340562517444292,2.663975641131402,-4.9785704873502254,12.64984606206417
0 days 00:00:17.080060,-3.4800981283187875,8.954521894454956,-27.027609825134277,-0.8171840608119965,3.9740427359938626,-14.35860499739647,2.662914067506791,-4.980479158461094,12.669004827737808
0 days 00:00:17.099992,-3.4802428483963013,8.975861310958862,-27.07559585571289,-0.818390354514122,3.9934734813869004,-14.387432262301443,2.6618524938821793,-4.982387829571962,12.688163593411446
0 days 00:00:17.100003,-3.4802916944026947,8.981743156909943,-27.09977626800537,-0.8195007741451263,3.9974466562271123,-14.392453908920286,2.6607909202575684,-4.984296500682831,12.707322359085083
0 days 00:00:17.100029,-3.480340540409088,8.987625002861023,-27.12395668029785,-0.8208454251289368,4.0013726726174355,-14.396910414099693,2.6594951152801514,-4.9862523302435875,12.727046266198158
0 days 00:00:17.120002,-3.480282813310623,8.999214112758636,-27.206032752990723,-0.8221900761127472,4.005298689007759,-14.401366919279099,2.658092737197876,-4.993915423750877,12.804665833711626
0 days 00:00:17.120014,-3.480391502380371,9.009784460067749,-27.284754276275635,-0.8235347270965576,4.009224705398083,-14.405823424458504,2.6568567752838135,-5.000559754669666,12.878930851817131
0 days 00:00:17.160012,-3.4810001254081726,9.031954646110535,-27.38627862930298,-0.8253793120384216,4.0247505605220795,-14.43308275938034,2.655620813369751,-5.007204085588455,12.953195869922638
0 days 00:00:17.160055,-3.4818087816238403,9.053523540496826,-27.486979961395264,-0.8272238969802856,4.040276415646076,-14.460342094302177,2.6545848846435547,-5.01324712485075,13.026637867093086
0 days 00:00:17.200006,-3.482675790786743,9.073011875152588,-27.58718776702881,-0.8291268348693848,4.053721711039543,-14.487107902765274,2.6535489559173584,-5.019290164113045,13.100079864263536
0 days 00:00:17.200029,-3.4833587408065796,9.089763522148132,-27.65362238883972,-0.8310297727584837,4.06716700643301,-14.51387371122837,2.6523289680480957,-5.022596515715122,13.139748677611353
0 days 00:00:17.200031,-3.483618199825287,9.10984480381012,-27.719871997833252,-0.8325092196464539,4.08394193649292,-14.540454506874084,2.651108980178833,-5.0259028673172,13.179417490959167
0 days 00:00:17.240017,-3.483877658843994,9.129926085472107,-27.786121606826782,-0.834365657397679,4.1002248866217474,-14.565408212797982,2.649512001446315,-5.0297011988503595,13.2207133940288
0 days 00:00:17.240029,-3.483750343322754,9.150813698768616,-27.852344036102295,-0.8358353206089564,4.1173141683850965,-14.590334739003863,2.6479150227137973,-5.033499530383519,13.262009297098432
0 days 00:00:17.279997,-3.4828033447265625,9.174489974975586,-27.95163917541504,-0.837304983820234,4.134403450148446,-14.615261265209742,2.6454983609063287,-5.04008652482714,13.336377910205297
0 days 00:00:17.280034,-3.4819579919179278,9.18576169013977,-28.031503995259605,-0.8388762928190685,4.13908817086901,-14.620757471947444,2.6430816990988593,-5.046673519270762,13.410746523312161
0 days 00:00:17.299999,-3.4807237784067793,9.196816682815552,-28.106432596842446,-0.8404476018179032,4.143772891589574,-14.626253678685142,2.640276176588876,-5.053043791225979,13.480178918157305
0 days 00:00:17.300031,-3.4804734388987226,9.204270442326864,-28.14058462778727,-0.8420189108167375,4.148457612310137,-14.631749885422842,2.638454528081985,-5.055812830016726,13.508834742364428
0 days 00:00:17.300043,-3.4805526733398438,9.211421807607016,-28.17460823059082,-0.8439197937647502,4.1528399387995405,-14.637117664019266,2.6366328795750933,-5.058581868807475,13.537490566571554
0 days 00:00:17.320023,-3.4806319077809653,9.218573172887167,-28.20863183339437,-0.8458739320437114,4.156821370124817,-14.641509612401327,2.634757975737254,-5.061751802762349,13.567122220993042
0 days 00:00:17.320050,-3.4810121059417725,9.229080438613892,-28.289464473724365,-0.8478280703226728,4.160802801450093,-14.645901560783386,2.6331840356190996,-5.068277637163798,13.643562912940979
0 days 00:00:17.360004,-3.4822787046432495,9.246103525161743,-28.389533519744873,-0.8506686091423035,4.171300053596497,-14.669529914855957,2.631610095500946,-5.074803471565247,13.720003604888914
0 days 00:00:17.360062,-3.4840710163116455,9.262946605682373,-28.487375259399414,-0.8535091479619343,4.1817973057429,-14.69315826892853,2.6305618683497114,-5.081149299939473,13.794216990470886
0 days 00:00:17.400001,-3.48556129137675,9.274312098821005,-28.575845082600914,-0.8560476501782737,4.186816970507304,-14.707414706548056,2.629513641198476,-5.087495128313701,13.868430376052856
0 days 00:00:17.400028,-3.4867779811223345,9.283028403917948,-28.631956259409588,-0.8585861523946126,4.191836635271708,-14.721671144167583,2.628191828727722,-5.09119176864624,13.910285115242004
