direction,PE,PE,PE,PE,PE,PN,PN,PN,PN,PN,PD,PD,PD,PD,PD
log_diff,37,39,54,80,95,37,39,54,80,95,37,39,54,80,95
timestamp,,,,,,,,,,,,,,,
0 days 00:00:43.100039,-10.312940979003907,-15.239861249923706,-3.0975202083587647,6.645603656768799,-0.9182031154632567,12.177750587463377,-27.60595083236694,7.076498985290527,-20.23981094360352,-0.05663349479436873,-1.0602859020233155,-6.666975021362305,-6.525706577301026,-2.71104097366333,-0.486450711886088
0 days 00:00:43.100043,-10.308358192443848,-15.23074197769165,-3.1105214595794677,6.645562103816441,-0.9186943372090657,12.175511360168455,-27.576088905334473,7.066201686859131,-20.242086410522464,-0.05604708939790724,-1.059983253479004,-6.666780948638916,-6.525153827667237,-2.705274990626744,-0.4868995481067233
0 days 00:00:43.119999,-10.284896850585938,-15.221622705459597,-3.123522710800171,6.6455205508640836,-0.9191855589548746,12.16090488433838,-27.546226978302002,7.055904388427734,-20.24436187744141,-0.055460684001445756,-1.0583171844482422,-6.666586875915527,-6.524601078033448,-2.6995090075901578,-0.48734838432735866
0 days 00:00:43.120049,-10.259461879730225,-15.21250343322754,-3.136523962020874,6.6454789979117255,-0.9196767807006836,12.153300762176514,-27.51636505126953,7.045607089996338,-20.246637344360355,-0.05487427860498427,-1.057076334953308,-6.666392803192139,-6.524048328399658,-2.6937430245535716,-0.48779722054799396
0 days 00:00:43.160024,-10.234026908874512,-15.172950267791748,-3.149525213241577,6.645437444959368,-0.9201680024464924,12.145696640014648,-27.399584770202637,7.035309791564942,-20.248912811279297,-0.05428787320852278,-1.055835485458374,-6.666013956069946,-6.5234955787658695,-2.687977041516985,-0.48824605676862926
0 days 00:00:43.160027,-10.22508653004964,-15.133397102355955,-3.1625264644622804,6.64539589200701,-0.9206592241923014,12.144479274749756,-27.282804489135746,7.025012493133546,-20.251188278198242,-0.05370146781206129,-1.0555006861686707,-6.665635108947754,-6.522942829132081,-2.682211058480399,-0.4886948929892646
0 days 00:00:43.199976,-10.216146151224772,-15.113195180892943,-3.1755277156829833,6.645354339054653,-0.9211504459381104,12.143261909484863,-27.224734306335453,7.014715194702149,-20.253463745117188,-0.0531150624155998,-1.0551658868789673,-6.665447235107422,-6.522390079498291,-2.6764450754438127,-0.4891437292098999
0 days 00:00:43.199996,-10.207205772399902,-15.092993259429932,-3.1885289669036867,6.645312786102295,-0.9217782881524827,12.14204454421997,-27.166664123535156,7.004417896270753,-20.255739212036133,-0.05270605451530878,-1.054831087589264,-6.66525936126709,-6.521837329864502,-2.6706790924072266,-0.4897404644224379
0 days 00:00:43.200002,-10.198265393575031,-15.072791337966919,-3.2015302181243896,6.645309114456177,-0.9224061303668551,12.140827178955076,-27.108593940734863,6.994120597839356,-20.25714168548584,-0.05229704661501776,-1.0544962882995605,-6.665071487426758,-6.521284580230713,-2.6664822340011596,-0.49033719963497585
0 days 00:00:43.200046,-10.18932501475016,-15.052589416503906,-3.21649768948555,6.645305442810058,-0.9230339725812277,12.139609813690184,-27.05052375793457,6.980934560298921,-20.258544158935546,-0.051888038714726734,-1.0541614890098572,-6.664883613586426,-6.520372807979584,-2.6622853755950926,-0.49093393484751385
0 days 00:00:43.200053,-10.180384635925291,-15.025162061055502,-3.23146516084671,6.645301771163941,-0.9236618147956001,12.138392448425291,-26.973534266153973,6.967748522758485,-20.259946632385255,-0.051479030814435715,-1.0538266897201538,-6.6646348635355634,-6.519461035728455,-2.658088517189026,-0.4915306700600518
0 days 00:00:43.240027,-10.13077449798584,-14.997734705607096,-3.2464326322078705,6.645298099517822,-0.9242896570099725,12.111815452575684,-26.89654477437337,6.954562485218049,-20.26134910583496,-0.05107002291414469,-1.0511659383773804,-6.6643861134847,-6.518549263477325,-2.653891658782959,-0.4921274052725898
0 days 00:00:43.240050,-10.114289283752441,-14.970307350158691,-3.2614001035690308,6.645294427871704,-0.9249174992243449,12.101613998413086,-26.819555282592773,6.941376447677612,-20.262751579284668,-0.05066101501385367,-1.0503729581832886,-6.664137363433838,-6.517637491226196,-2.649694800376892,-0.49272414048512775
0 days 00:00:43.280005,-10.097804069519043,-14.891693115234377,-3.276367574930191,6.645290756225586,-0.9255453414387174,12.091412544250488,-26.581928253173828,6.9281904101371765,-20.264154052734376,-0.05025200711356265,-1.0495799779891968,-6.664191722869873,-6.516725718975067,-2.645497941970825,-0.49332087569766575
0 days 00:00:43.280060,-10.081318855285645,-14.885749975840252,-3.2913350462913513,6.645287084579468,-0.9261731836530898,12.08121109008789,-26.561829884847004,6.915004372596741,-20.26555652618408,-0.04984299921327163,-1.048786997795105,-6.664225260416667,-6.515813946723938,-2.641301083564758,-0.4939176109102037
0 days 00:00:43.299937,-10.074854135513306,-14.879806836446127,-3.3063025176525116,6.64528341293335,-0.9268010258674622,12.07816219329834,-26.541731516520183,6.901818335056305,-20.26695899963379,-0.0494339913129806,-1.0485114753246307,-6.66425879796346,-6.514902174472809,-2.6371042251586916,-0.4945143461227417
0 days 00:00:43.299978,-10.068389415740967,-14.873863697052002,-3.321269989013672,6.645279741287231,-0.9273570060729981,12.075113296508789,-26.52163314819336,6.888632297515869,-20.268361473083495,-0.049066072702407794,-1.0482359528541565,-6.664292335510254,-6.51399040222168,-2.6329073667526246,-0.49508367776870726
0 days 00:00:43.300001,-10.061924695968626,-14.867920557657877,-3.332413601875305,6.645276069641113,-0.9279129862785339,12.072064399719238,-26.501534779866535,6.877654933929444,-20.269763946533203,-0.048698154091834985,-1.0479604303836823,-6.664325873057048,-6.5126485347747805,-2.6287105083465576,-0.49565300941467283
0 days 00:00:43.300013,-10.055459976196287,-14.861977418263752,-3.3435572147369386,6.645157132829938,-0.9284689664840698,12.069015502929688,-26.481436411539715,6.866677570343017,-20.271359579903738,-0.048330235481262175,-1.047684907913208,-6.664359410603841,-6.511306667327881,-2.6228655747004916,-0.49622234106063845
0 days 00:00:43.300035,-10.04666233062744,-14.856034278869627,-3.3547008275985717,6.645038196018764,-0.9290249466896057,12.063735961914062,-26.46133804321289,6.855700206756592,-20.272955213274276,-0.047962316870689366,-1.04721200466156,-6.664392948150635,-6.509964799880981,-2.617020641054426,-0.496791672706604
0 days 00:00:43.320017,-10.037864685058594,-14.820672988891602,-3.3658444404602053,6.644919259207589,-0.9295809268951416,12.058456420898438,-26.343889236450195,6.844722843170166,-20.27455084664481,-0.04759439826011655,-1.046739101409912,-6.66440486907959,-6.508622932434082,-2.61117570740836,-0.4973610043525696
0 days 00:00:43.320043,-10.029067039489746,-14.794113794962565,-3.3769880533218384,6.6448003223964145,-0.9301369071006775,12.053176879882812,-26.26496950785319,6.83374547958374,-20.27614648001535,-0.04722647964954374,-1.0462661981582642,-6.664401849110921,-6.507281064987183,-2.605330773762294,-0.49793033599853515
0 days 00:00:43.359988,-9.972620010375977,-14.76755460103353,-3.3881316661834715,6.64468138558524,-0.9306928873062134,12.035075187683104,-26.186049779256184,6.822768115997315,-20.277742113385884,-0.04685856103897093,-1.0450886487960815,-6.664398829142253,-6.505939197540283,-2.599485840116228,-0.4984996676445007
0 days 00:00:43.360032,-9.952789942423504,-14.740995407104492,-3.399275279045105,6.6445624487740655,-0.9312488675117493,12.031285285949705,-26.10713005065918,6.8117907524108885,-20.279337746756422,-0.04649064242839812,-1.0450366338094075,-6.664395809173584,-6.504597330093384,-2.5936409064701627,-0.49906899929046633
0 days 00:00:43.399997,-9.93295987447103,-14.721011400222778,-3.410418891906738,6.644443511962891,-0.9318048477172851,12.027495384216309,-26.048893451690674,6.800813388824463,-20.280933380126957,-0.04612272381782531,-1.0449846188227336,-6.664154052734375,-6.503255462646484,-2.5877959728240967,-0.4996383309364319
0 days 00:00:43.400023,-9.913129806518556,-14.701027393341064,-3.4215625047683718,6.644351442654927,-0.932360827922821,12.02370548248291,-25.990656852722168,6.789836025238037,-20.28162542978923,-0.0457548052072525,-1.0449326038360596,-6.663912296295166,-6.501913595199585,-2.584661285082499,-0.5002076625823975
0 days 00:00:43.400025,-9.899423122406008,-14.68104338645935,-3.432706117630005,6.644259373346965,-0.9332361817359924,12.016613960266113,-25.932420253753666,6.778858661651611,-20.2823174794515,-0.0454694889485836,-1.0447534322738647,-6.663670539855957,-6.5005717277526855,-2.581526597340902,-0.5009864057813372
0 days 00:00:43.400047,-9.885716438293457,-14.661059379577637,-3.447955165590559,6.6441673040390015,-0.9341115355491638,12.009522438049316,-25.87418365478516,6.762513978140695,-20.283009529113773,-0.0451841726899147,-1.04457426071167,-6.663428783416748,-6.498413017817906,-2.578391909599304,-0.5017651489802769
0 days 00:00:43.440030,-9.872009754180908,-14.578917503356934,-3.4632042135511125,6.644075234731038,-0.9349868893623352,12.002430915832521,-25.6400203704834,6.746169294629778,-20.283701578776043,-0.044898856431245804,-1.0443950891494753,-6.662276268005371,-6.4962543078831265,-2.5752572218577066,-0.5025438921792167
0 days 00:00:43.440047,-9.85830307006836,-14.54027795791626,-3.4784532615116666,6.643983165423076,-0.9358622431755066,11.995339393615724,-25.522205352783203,6.729824611118862,-20.284393628438316,-0.0446135401725769,-1.0442159175872805,-6.661380767822266,-6.494095597948347,-2.5721225341161094,-0.5033226353781564
0 days 00:00:43.480008,-9.831022262573242,-14.501638412475586,-3.49370230947222,6.643891096115112,-0.936737596988678,11.97935152053833,-25.404390335083008,6.713479927607945,-20.285085678100586,-0.044328223913908,-1.0442682504653933,-6.66048526763916,-6.4919368880135675,-2.5689878463745117,-0.5041013785770961
0 days 00:00:43.480066,-9.803741455078123,-14.494477081298829,-3.508951357432774,6.643799026807149,-0.9376129508018494,11.963363647460938,-25.380230712890626,6.697135244097028,-20.28577772776286,-0.0440429076552391,-1.044320583343506,-6.660233783721924,-6.4897781780787875,-2.565853158632914,-0.5048801217760358
0 days 00:00:43.499934,-9.794099489847818,-14.48731575012207,-3.524200405393328,6.6437069574991865,-0.9384883046150208,11.958689053853353,-25.356071090698244,6.680790560586112,-20.286469777425133,-0.0437575913965702,-1.0444542566935224,-6.659982299804687,-6.4876194681440085,-2.562718470891317,-0.5056588649749756
0 days 00:00:43.499999,-9.784457524617514,-14.480154418945313,-3.539449453353882,6.643614888191223,-0.9389178620444404,11.954014460245768,-25.331911468505858,6.664445877075195,-20.287161827087402,-0.04325147594014802,-1.0445879300435386,-6.6597308158874515,-6.4854607582092285,-2.5595837831497192,-0.5060360829035441
0 days 00:00:43.500017,-9.774815559387209,-14.472993087768554,-3.5503450764550104,6.64352281888326,-0.93934741947386,11.949339866638184,-25.307751846313476,6.651187896728516,-20.287853876749676,-0.04274536048372584,-1.044721603393555,-6.659479331970215,-6.483852068583171,-2.5564490954081216,-0.5064133008321127
0 days 00:00:43.500032,-9.767919301986696,-14.465831756591797,-3.561240699556139,6.643430749575297,-0.9397769769032797,11.945648670196533,-25.283592224121094,6.637929916381836,-20.288545926411945,-0.04223924502730367,-1.0444422364234927,-6.6592278480529785,-6.482243378957112,-2.5533144076665244,-0.5067905187606812
0 days 00:00:43.500056,-9.761023044586182,-14.446996688842773,-3.572136322657267,6.643338680267334,-0.9402065343326993,11.941957473754883,-25.222310066223145,6.624671936035156,-20.28923797607422,-0.04173312957088149,-1.0441628694534302,-6.658717632293701,-6.480634689331055,-2.5501797199249268,-0.5071677366892496
0 days 00:00:43.520003,-9.754126787185669,-14.42816162109375,-3.5830319457583957,6.643180635240343,-0.9406360917621188,11.938266277313232,-25.161027908325195,6.611413955688477,-20.28999922010634,-0.04122701411445931,-1.043883502483368,-6.658207416534424,-6.479025999704997,-2.5459174844953747,-0.5075449546178182
0 days 00:00:43.520067,-9.747230529785156,-14.389029026031494,-3.5939275688595242,6.643022590213352,-0.9410656491915385,11.934575080871582,-25.043713569641113,6.598155975341797,-20.290760464138454,-0.04072089865803713,-1.0436041355133057,-6.657319784164429,-6.4774173100789385,-2.541655249065823,-0.5079221725463867
0 days 00:00:43.560002,-9.716620922088623,-14.349896430969238,-3.604823191960653,6.64286454518636,-0.9414952066209581,11.924205303192139,-24.92639923095703,6.584897994995117,-20.291521708170574,-0.04021478320161495,-1.0433480143547058,-6.656432151794434,-6.475808620452881,-2.537393013636271,-0.5082993904749552
0 days 00:00:43.560030,-9.68601131439209,-14.33400592803955,-3.615718815061781,6.6427065001593695,-0.9419247640503777,11.913835525512695,-24.879713439941405,6.5716400146484375,-20.29228295220269,-0.03970866774519278,-1.043091893196106,-6.655971336364746,-6.474199930826823,-2.5331307782067194,-0.5086766084035238
0 days 00:00:43.599966,-9.66472339630127,-14.318115425109863,-3.6266144381629095,6.642548455132379,-0.9423543214797974,11.90909481048584,-24.83302764892578,6.558382034301758,-20.29304419623481,-0.0392025522887706,-1.0433422724405925,-6.655510520935058,-6.472591241200765,-2.5288685427771673,-0.5090538263320923
0 days 00:00:43.600014,-9.643435478210447,-14.302224922180176,-3.637510061264038,6.642390410105388,-0.9426212774382697,11.904354095458983,-24.786341857910156,6.545124053955078,-20.293805440266926,-0.03868455729550778,-1.0435926516850789,-6.6550497055053714,-6.470982551574707,-2.5246063073476157,-0.5094100899166532
0 days 00:00:43.600017,-9.622147560119627,-14.286334419250489,-3.6478972170088024,6.642232365078396,-0.9428882333967421,11.899613380432127,-24.73965606689453,6.531340493096246,-20.294566684299046,-0.03816656230224495,-1.0438430309295654,-6.654588890075684,-6.469652228885227,-2.5203440719180636,-0.5097663535012139
0 days 00:00:43.600030,-9.60722255706787,-14.2704439163208,-3.658284372753567,6.642074320051405,-0.9431551893552145,11.892157077789305,-24.692970275878903,6.517556932237413,-20.29532792833116,-0.03764856730898213,-1.0439422726631165,-6.654128074645996,-6.468321906195746,-2.516081836488512,-0.5101226170857748
0 days 00:00:43.600041,-9.592297554016113,-14.23009204864502,-3.6686715284983316,6.641916275024414,-0.9434221453136868,11.884700775146484,-24.576891899108887,6.503773371378581,-20.29608917236328,-0.03713057231571931,-1.0440415143966675,-6.653258323669434,-6.466991583506267,-2.51181960105896,-0.5104788806703355
0 days 00:00:43.640043,-9.577372550964355,-14.189740180969238,-3.6790586842430963,6.6417915556165905,-0.9436891012721591,11.877244472503662,-24.460813522338867,6.489989810519749,-20.29706022474501,-0.036612577322456485,-1.0441407561302185,-6.652388572692871,-6.465661260816786,-2.507399400075277,-0.5108351442548964
0 days 00:00:43.640049,-9.562447547912598,-14.150919437408447,-3.6894458399878607,6.641666836208767,-0.9439560572306315,11.86978816986084,-24.34153461456299,6.476206249660915,-20.298031277126736,-0.036094582329193665,-1.0442399978637695,-6.651815414428711,-6.464330938127306,-2.5029791990915933,-0.5111914078394572
0 days 00:00:43.680034,-9.533036708831787,-14.112098693847656,-3.6998329957326255,6.641542116800944,-0.9442230131891038,11.853753566741943,-24.22225570678711,6.462422688802083,-20.299002329508465,-0.035576587335930845,-1.0452616810798645,-6.651242256164551,-6.463000615437825,-2.49855899810791,-0.511547671424018
0 days 00:00:43.680040,-9.503625869750977,-14.105173110961914,-3.71022015147739,6.641417397393121,-0.9444899691475762,11.837718963623049,-24.198553466796874,6.448639127943251,-20.29997338189019,-0.03505859234266802,-1.0462833642959597,-6.651121807098389,-6.461670292748345,-2.494138797124227,-0.5119039350085788
0 days 00:00:43.699954,-9.49340534210205,-14.098247528076172,-3.7206073072221546,6.641292677985297,-0.9447569251060486,11.83312765757243,-24.17485122680664,6.434855567084418,-20.30094443427192,-0.0345405973494052,-1.0467582543691,-6.651001358032227,-6.460339970058865,-2.4897185961405435,-0.5122601985931396
0 days 00:00:43.699981,-9.483184814453125,-14.091321945190428,-3.730994462966919,6.641167958577474,-0.9450105428695679,11.82853635152181,-24.151148986816406,6.421072006225586,-20.301915486653645,-0.034200898744165806,-1.0472331444422405,-6.650880908966064,-6.459009647369385,-2.4852983951568604,-0.5124366164207459
0 days 00:00:43.699988,-9.4729642868042,-14.084396362304686,-3.7412602603435516,6.641043239169651,-0.9452641606330872,11.823945045471191,-24.127446746826173,6.405073642730713,-20.302886539035374,-0.03386120013892642,-1.0477080345153809,-6.650760459899902,-6.457467138767242,-2.4808781941731772,-0.512613034248352
0 days 00:00:43.700035,-9.46601128578186,-14.077470779418944,-3.7515260577201843,6.6409185197618275,-0.9455177783966064,11.818724870681763,-24.103744506835938,6.38907527923584,-20.3038575914171,-0.03352150153368703,-1.0476945638656616,-6.65064001083374,-6.4559246301651,-2.4764579931894937,-0.5127894520759583
0 days 00:00:43.700082,-9.459058284759521,-14.059324741363524,-3.761791855096817,6.640793800354004,-0.9457713961601257,11.813504695892334,-24.04358196258545,6.373076915740967,-20.304828643798828,-0.03318180292844764,-1.0476810932159424,-6.650365591049194,-6.454382121562958,-2.4720377922058105,-0.5129658699035644
0 days 00:00:43.720010,-9.452105283737183,-14.041178703308104,-3.7720576524734497,6.640768686930339,-0.946025013923645,11.808284521102905,-23.98341941833496,6.357078552246094,-20.305506812201607,-0.03284210432320825,-1.0476676225662231,-6.650091171264648,-6.452839612960815,-2.4675930870903864,-0.5131422877311707
0 days 00:00:43.720034,-9.445152282714844,-14.001788139343262,-3.782323449850083,6.640743573506673,-0.9462786316871644,11.803064346313477,-23.864676475524902,6.341080188751221,-20.306184980604385,-0.032502405717968856,-1.047654151916504,-6.649880409240723,-6.451297104358673,-2.463148381974962,-0.5133187055587769
0 days 00:00:43.760006,-9.412177562713623,-13.962397575378418,-3.7925892472267155,6.640718460083008,-0.9465322494506837,11.793068885803223,-23.745933532714844,6.325081825256348,-20.30686314900716,-0.03216270711272947,-1.0490544438362122,-6.649669647216797,-6.449754595756531,-2.4587036768595376,-0.513495123386383
0 days 00:00:43.760069,-9.379202842712402,-13.946520233154297,-3.8028550446033482,6.640693346659343,-0.946785867214203,11.783073425292969,-23.69924545288086,6.309083461761475,-20.30754131740994,-0.03182300850749008,-1.0504547357559204,-6.649630069732666,-6.448212087154388,-2.4542589717441134,-0.5136715412139893
0 days 00:00:43.799938,-9.356231053670248,-13.930642890930176,-3.813120841979981,6.640668233235677,-0.9470394849777223,11.77856953938802,-23.652557373046875,6.293085098266602,-20.308219485812717,-0.03148330990225069,-1.0519898335138957,-6.649590492248535,-6.446669578552246,-2.4498142666286893,-0.5138479590415954
0 days 00:00:43.799945,-9.333259264628092,-13.914765548706054,-3.821072673797608,6.640643119812012,-0.9472931027412416,11.774065653483072,-23.605869293212887,6.279824066162109,-20.308897654215496,-0.0311436112970113,-1.0535249312718709,-6.649550914764404,-6.445186758041382,-2.445369561513265,-0.5140243768692017
0 days 00:00:43.799997,-9.310287475585938,-13.898888206481933,-3.8290245056152346,6.640618006388347,-0.9477334544062616,11.769561767578123,-23.559181213378903,6.266563034057617,-20.30957582261827,-0.030537951737642212,-1.0550600290298462,-6.649511337280273,-6.443703937530517,-2.4409248563978405,-0.5144072771072388
0 days 00:00:43.800006,-9.288952191670736,-13.883010864257812,-3.8369763374328616,6.640592892964681,-0.9481738060712815,11.760840733846027,-23.51249313354492,6.253302001953125,-20.31025399102105,-0.029932292178273125,-1.0559004942576091,-6.649471759796143,-6.4422211170196535,-2.4364801512824164,-0.5147901773452759
0 days 00:00:43.800071,-9.267616907755533,-13.856046994527182,-3.8449281692504886,6.640567779541016,-0.9486141577363015,11.752119700113932,-23.43516985575358,6.240040969848633,-20.310932159423828,-0.029326632618904037,-1.0567409594853718,-6.649550120035808,-6.44073829650879,-2.432035446166992,-0.515173077583313
0 days 00:00:43.840016,-9.246281623840332,-13.829083124796549,-3.8528800010681152,6.640755441453722,-0.9490545094013214,11.743398666381836,-23.35784657796224,6.226779937744141,-20.31139416164822,-0.02872097305953495,-1.0575814247131348,-6.649628480275472,-6.439255475997925,-2.4278349346584744,-0.5155559778213501
0 days 00:00:43.840029,-9.214377403259277,-13.802119255065918,-3.8608318328857423,6.640943103366428,-0.9494948610663414,11.729432582855225,-23.2805233001709,6.213518905639648,-20.311856163872612,-0.028115313500165863,-1.0591089725494385,-6.649706840515137,-6.437772655487061,-2.4236344231499567,-0.5159388780593872
0 days 00:00:43.879997,-9.182473182678224,-13.762959480285645,-3.8687836647033693,6.641130765279134,-0.9499352127313614,11.715466499328612,-23.16267490386963,6.200257873535156,-20.312318166097004,-0.027509653940796776,-1.0606365203857422,-6.650489330291748,-6.436289834976197,-2.419433911641439,-0.5163217782974243
0 days 00:00:43.880018,-9.175812721252443,-13.723799705505373,-3.8767354965209964,6.64131842719184,-0.9503755643963814,11.71315059661865,-23.04482650756836,6.186996841430664,-20.312780168321396,-0.02690399438142769,-1.0610872268676759,-6.651271820068359,-6.434807014465333,-2.415233400132921,-0.5167046785354614
0 days 00:00:43.899937,-9.169152259826662,-13.711090405782064,-3.884687328338623,6.6415060891045465,-0.9508159160614014,11.71083469390869,-23.00376256306966,6.173735809326172,-20.31324217054579,-0.0262983348220586,-1.0615379333496093,-6.65164057413737,-6.433324193954468,-2.411032888624403,-0.5170875787734985
0 days 00:00:43.899944,-9.162491798400879,-13.698381106058758,-3.89263916015625,6.641693751017253,-0.9511736167801751,11.70851879119873,-22.962698618570965,6.16047477722168,-20.313704172770183,-0.025988497253921224,-1.061988639831543,-6.65200932820638,-6.431841373443604,-2.4068323771158853,-0.5172144307030572
0 days 00:00:43.900000,-9.155831336975098,-13.68567180633545,-3.900696251127455,6.641881412929958,-0.9515313174989488,11.70620288848877,-22.921634674072266,6.1453854772779675,-20.314166174994575,-0.025678659685783846,-1.0624393463134765,-6.652378082275391,-6.42999537785848,-2.4026318656073675,-0.5173412826326158
0 days 00:00:43.900043,-9.149170875549316,-13.673033078511557,-3.90875334209866,6.642069074842665,-0.9518890182177225,11.703886985778809,-22.881664911905922,6.130296177334256,-20.314628177218967,-0.025368822117646468,-1.0628900527954102,-6.652822812398274,-6.428149382273356,-2.3984313540988498,-0.5174681345621744
0 days 00:00:43.900046,-9.139023462931315,-13.660394350687662,-3.916810433069865,6.642256736755371,-0.9522467189364963,11.697983423868815,-22.841695149739582,6.115206877390544,-20.31509017944336,-0.02505898454950909,-1.0630311568578084,-6.653267542521159,-6.426303386688233,-2.394230842590332,-0.5175949864917331
0 days 00:00:43.920032,-9.128876050313314,-13.64775562286377,-3.92486752404107,6.642328381538391,-0.9526044196552701,11.692079861958822,-22.80172538757324,6.100117577446832,-20.31546115875244,-0.02474914698137171,-1.0631722609202068,-6.653712272644043,-6.424457391103109,-2.3892551958560944,-0.5177218384212918
0 days 00:00:43.920045,-9.118728637695312,-13.608065128326416,-3.932924615012275,6.642400026321411,-0.9529621203740438,11.686176300048828,-22.686009407043457,6.08502827750312,-20.315832138061523,-0.02443930941323433,-1.063313364982605,-6.6554176807403564,-6.422611395517985,-2.3842795491218567,-0.5178486903508505
0 days 00:00:43.960034,-9.085018634796143,-13.568374633789062,-3.94098170598348,6.642471671104431,-0.9533198210928175,11.678725242614746,-22.570293426513672,6.069938977559408,-20.316203117370605,-0.024129471845096954,-1.0645289421081543,-6.65712308883667,-6.420765399932861,-2.379303902387619,-0.5179755422804091
0 days 00:00:43.960040,-9.051308631896973,-13.547616004943848,-3.949038796954685,6.642543315887451,-0.9536775218115913,11.671274185180664,-22.511661052703857,6.054849677615696,-20.316574096679688,-0.023819634276959576,-1.0657445192337036,-6.658278822898865,-6.418919404347738,-2.3743282556533813,-0.5181023942099677
0 days 00:00:43.999941,-9.03679313659668,-13.526857376098633,-3.95709588792589,6.642614960670471,-0.954035222530365,11.669211578369142,-22.453028678894043,6.039760377671985,-20.31694507598877,-0.0235097967088222,-1.066349720954895,-6.65943455696106,-6.417073408762614,-2.3693526089191437,-0.5182292461395264
0 days 00:00:43.999958,-9.022277641296387,-13.506098747253418,-3.965152978897095,6.642686605453491,-0.954409572813246,11.667148971557618,-22.394396305084225,6.024671077728272,-20.31731605529785,-0.023272294551134054,-1.0669549226760864,-6.660590291023254,-6.41522741317749,-2.364376962184906,-0.5183575285805596
0 days 00:00:44.000005,-9.007762145996093,-13.485340118408203,-3.971434983340177,6.642758250236511,-0.954783923096127,11.665086364746095,-22.33576393127441,6.011921709234065,-20.317687034606934,-0.02303479239344591,-1.0675601243972779,-6.661746025085449,-6.413773059844971,-2.3594013154506683,-0.5184858110215929
0 days 00:00:44.000031,-8.9932466506958,-13.457412083943685,-3.9777169877832588,6.642829895019531,-0.9551582733790079,11.663023757934571,-22.258983612060543,5.999172340739857,-20.318058013916016,-0.022797290235757765,-1.0681653261184691,-6.663432757059733,-6.412318706512451,-2.3544256687164307,-0.5186140934626261
0 days 00:00:44.000072,-8.978731155395508,-13.429484049479166,-3.983998992226341,6.642557757241385,-0.955532623661889,11.660961151123049,-22.182203292846676,5.98642297224565,-20.318493706839426,-0.02255978807806962,-1.0687705278396606,-6.665119489034017,-6.410864353179932,-2.3486197675977434,-0.5187423759036593
0 days 00:00:44.040002,-8.944926261901855,-13.401556015014648,-3.990280996669423,6.642285619463239,-0.95590697394477,11.651343822479248,-22.10542297363281,5.973673603751443,-20.318929399762833,-0.022322285920381477,-1.069760262966156,-6.666806221008301,-6.409409999847412,-2.342813866479056,-0.5188706583446927
0 days 00:00:44.040027,-8.911121368408203,-13.360676765441895,-3.996563001112505,6.642013481685093,-0.956281324227651,11.64172649383545,-21.989081382751465,5.960924235257236,-20.319365092686244,-0.022084783762693332,-1.0707499980926514,-6.669906139373779,-6.407955646514893,-2.337007965360369,-0.518998940785726
0 days 00:00:44.080016,-8.877224445343018,-13.31979751586914,-4.002845005555587,6.641741343906948,-0.9566556745105319,11.631808280944824,-21.87273979187012,5.948174866763028,-20.319800785609655,-0.021847281605005188,-1.0722044706344604,-6.673006057739258,-6.406501293182373,-2.331202064241682,-0.5191272232267592
0 days 00:00:44.080019,-8.843327522277832,-13.309733390808105,-4.009127009998669,6.641469206128802,-0.9570300247934129,11.6218900680542,-21.84242963790894,5.935425498268821,-20.320236478533065,-0.021609779447317044,-1.0736589431762695,-6.673895716667175,-6.4050469398498535,-2.3253961631229947,-0.5192555056677924
0 days 00:00:44.099977,-8.836310195922852,-13.29966926574707,-4.01540901444175,6.641197068350656,-0.957404375076294,11.620380783081055,-21.812119483947754,5.922676129774614,-20.320672171456472,-0.0213722772896289,-1.0740240335464477,-6.674785375595093,-6.403592586517334,-2.3195902620043074,-0.5193837881088257
0 days 00:00:44.100003,-8.82929286956787,-13.289605140686035,-4.021691018884832,6.64092493057251,-0.9577663673294915,11.61887149810791,-21.781809329986572,5.909926761280407,-20.321107864379883,-0.021229503883255778,-1.0743891239166259,-6.67567503452301,-6.4021382331848145,-2.31378436088562,-0.5196660094790988
0 days 00:00:44.100005,-8.822275543212891,-13.279541015625,-4.027973023327914,6.640866136550903,-0.958128359582689,11.617362213134765,-21.75149917602539,5.897177392786199,-20.321269226074218,-0.021086730476882656,-1.0747542142868043,-6.676564693450928,-6.400683879852295,-2.3097999572753904,-0.519948230849372
0 days 00:00:44.100015,-8.81525821685791,-13.26617177327474,-4.034255027770996,6.640807342529297,-0.9584903518358866,11.61585292816162,-21.712214152018227,5.884428024291992,-20.321430587768553,-0.02094395707050953,-1.0751193046569825,-6.677697817484538,-6.399229526519775,-2.305815553665161,-0.5202304522196451
0 days 00:00:44.100031,-8.80824089050293,-13.25280253092448,-4.043201105935233,6.64074854850769,-0.9588523440890842,11.614343643188477,-21.672929128011067,5.8641767501831055,-20.32159194946289,-0.02080118366413641,-1.0754843950271606,-6.6788309415181475,-6.397062710353306,-2.3018311500549316,-0.5205126735899184
0 days 00:00:44.120057,-8.791792869567871,-13.23943328857422,-4.05214718409947,6.640689754486084,-0.9592143363422818,11.608111381530762,-21.633644104003903,5.843925476074219,-20.321753311157224,-0.02065841025776329,-1.0756902694702148,-6.679964065551758,-6.3948958941868375,-2.2978467464447023,-0.5207948949601915
